x,y,z
2.5999999999999996,0.18999999999999995,1.0
5.27,2.92,1.0
8.05,0.21999999999999997,1.0
10.780000000000001,2.88,1.0
13.489999999999998,0.18999999999999995,1.0
16.19,2.88,1.0
18.91,0.22999999999999998,1.0
21.56,2.9000000000000004,1.0
